deviceID,batteryVoltage,timestamp
1,-1.04,2741
1,-1.03,2742
1,-0.9,2743
1,-0.91,2744
1,-0.92,2745
1,-0.95,2746
1,-0.99,2747
1,-0.91,2748
1,-1.04,2749
1,-1.11,2750
1,-1.22,2751
1,-1.26,2752
1,-1.37,2753
1,-1.47,2754
1,-1.55,2755
1,-1.55,2756
1,-1.44,2757
1,-1.34,2758
1,-1.47,2759
1,-1.54,2760
1,-1.59,2761
1,-1.69,2762
1,-1.72,2763
1,-1.73,2764
1,-1.74,2765
1,-1.65,2766
1,-1.61,2767
1,-1.51,2768
1,-1.61,2769
1,-1.62,2770
1,-1.49,2771
1,-1.59,2772
1,-1.47,2773
1,-1.52,2774
1,-1.62,2775
1,-1.7,2776
1,-1.71,2777
1,-1.59,2778
1,-1.63,2779
1,-1.56,2780
1,-1.5,2781
1,-1.5,2782
1,-1.62,2783
1,-1.5,2784
1,-1.49,2785
1,-1.48,2786
1,-1.6,2787
1,-1.66,2788
1,-1.54,2789
1,-1.59,2790
1,-1.54,2791
1,-1.49,2792
1,-1.58,2793
1,-1.46,2794
1,-1.47,2795
1,-1.47,2796
1,-1.48,2797
1,-1.35,2798
1,-1.38,2799
1,-1.44,2800
1,-1.32,2801
1,-1.2,2802
1,-1.28,2803
1,-1.26,2804
1,-1.21,2805
1,-1.25,2806
1,-1.38,2807
1,-1.41,2808
1,-1.45,2809
1,-1.4,2810
1,-1.32,2811
1,-1.27,2812
1,-1.19,2813
1,-1.13,2814
1,-1.1,2815
1,-0.98,2816
1,-0.99,2817
1,-0.96,2818
1,-0.93,2819
1,-1.04,2820
1,-1.09,2821
1,-1.01,2822
1,-0.92,2823
1,-1.02,2824
1,-0.93,2825
1,-1.02,2826
1,-0.93,2827
1,-1.03,2828
1,-1.0,2829
1,-1.0,2830
1,-1.07,2831
1,-1.14,2832
1,-1.14,2833
1,-1.11,2834
1,-1.04,2835
1,-1.0,2836
1,-0.91,2837
1,-0.81,2838
1,-0.92,2839
1,-1.05,2840
1,-0.93,2841
1,-1.0,2842
1,-1.03,2843
1,-1.13,2844
1,-1.02,2845
1,-0.93,2846
1,-0.91,2847
1,-0.91,2848
1,-0.86,2849
1,-0.86,2850
1,-0.83,2851
1,-0.74,2852
1,-0.74,2853
1,-0.62,2854
1,-0.55,2855
1,-0.61,2856
1,-0.6,2857
1,-0.63,2858
1,-0.68,2859
1,-0.57,2860
1,-0.49,2861
1,-0.46,2862
1,-0.39,2863
1,-0.44,2864
1,-0.4,2865
1,-0.3,2866
1,-0.34,2867
1,-0.26,2868
1,-0.15,2869
1,-0.14,2870
1,-0.05,2871
1,0.01,2872
1,-0.07,2873
1,-0.11,2874
1,-0.04,2875
1,-0.12,2876
1,-0.22,2877
1,-0.16,2878
1,-0.21,2879
1,-0.31,2880
1,-0.35,2881
1,-0.29,2882
1,-0.22,2883
1,-0.28,2884
1,-0.35,2885
1,-0.44,2886
1,-0.52,2887
1,-0.56,2888
1,-0.51,2889
1,-0.5,2890
1,-0.43,2891
1,-0.43,2892
1,-0.31,2893
1,-0.33,2894
1,-0.24,2895
1,-0.28,2896
1,-0.27,2897
1,-0.28,2898
1,-0.25,2899
1,-0.35,2900
1,-0.34,2901
1,-0.37,2902
1,-0.34,2903
1,-0.25,2904
1,-0.34,2905
1,-0.39,2906
1,-0.48,2907
1,-0.42,2908
1,-0.42,2909
1,-0.29,2910
1,-0.27,2911
1,-0.15,2912
1,-0.11,2913
1,-0.07,2914
1,-0.01,2915
1,-0.14,2916
1,-0.26,2917
1,-0.31,2918
1,-0.41,2919
1,-0.39,2920
1,-0.41,2921
1,-0.39,2922
1,-0.45,2923
1,-0.54,2924
1,-0.46,2925
1,-0.42,2926
1,-0.48,2927
1,-0.52,2928
1,-0.54,2929
1,-0.53,2930
1,-0.4,2931
1,-0.43,2932
1,-0.37,2933
1,-0.42,2934
1,-0.45,2935
1,-0.56,2936
1,-0.6,2937
1,-0.55,2938
1,-0.53,2939
1,-0.45,2940
1,-0.57,2941
1,-0.63,2942
1,-0.58,2943
1,-0.7,2944
1,-0.57,2945
1,-0.49,2946
1,-0.47,2947
1,-0.55,2948
1,-0.59,2949
1,-0.66,2950
1,-0.74,2951
1,-0.68,2952
1,-0.79,2953
1,-0.83,2954
1,-0.72,2955
1,-0.84,2956
1,-0.75,2957
1,-0.7,2958
1,-0.76,2959
1,-0.89,2960
1,-0.81,2961
1,-0.78,2962
1,-0.86,2963
1,-0.74,2964
1,-0.69,2965
1,-0.64,2966
1,-0.62,2967
1,-0.63,2968
1,-0.62,2969
1,-0.69,2970
1,-0.56,2971
1,-0.48,2972
1,-0.57,2973
1,-0.55,2974
1,-0.63,2975
1,-0.63,2976
1,-0.74,2977
1,-0.81,2978
1,-0.88,2979
1,-0.83,2980
1,-0.74,2981
1,-0.65,2982
1,-0.57,2983
1,-0.7,2984
1,-0.73,2985
1,-0.65,2986
1,-0.55,2987
1,-0.46,2988
1,-0.37,2989
1,-0.44,2990
1,-0.39,2991
1,-0.41,2992
1,-0.41,2993
1,-0.44,2994
1,-0.38,2995
1,-0.32,2996
1,-0.27,2997
1,-0.19,2998
1,-0.25,2999
1,-0.25,3000
2,89.49,1
2,89.23,2
2,88.98,3
2,88.72,4
2,88.47,5
2,88.96,6
2,89.45,7
2,89.19,8
2,88.94,9
2,89.42,10
2,89.17,11
2,88.91,12
2,88.66,13
2,88.4,14
2,88.15,15
2,88.64,16
2,89.13,17
2,88.87,18
2,88.62,19
2,88.36,20
2,88.11,21
2,88.59,22
2,89.08,23
2,88.83,24
2,89.32,25
2,89.06,26
2,88.81,27
2,88.55,28
2,88.3,29
2,88.78,30
2,88.53,31
2,88.27,32
2,88.02,33
2,87.76,34
2,87.51,35
2,87.25,36
2,87.0,37
2,87.49,38
2,87.23,39
2,87.72,40
2,87.47,41
2,87.21,42
2,86.96,43
2,86.7,44
2,86.45,45
2,86.93,46
2,86.68,47
2,86.42,48
2,86.91,49
2,86.66,50
2,86.4,51
2,86.15,52
2,86.64,53
2,86.38,54
2,86.13,55
2,85.87,56
2,85.62,57
2,85.36,58
2,85.11,59
2,84.85,60
2,84.6,61
2,85.08,62
2,84.83,63
2,84.57,64
2,84.32,65
2,84.06,66
2,83.81,67
2,83.55,68
2,84.04,69
2,83.79,70
2,84.28,71
2,84.02,72
2,83.77,73
2,83.51,74
2,83.26,75
2,83.0,76
2,82.75,77
2,82.49,78
2,82.24,79
2,81.98,80
2,81.73,81
2,81.47,82
2,81.22,83
2,80.96,84
2,80.71,85
2,80.45,86
2,80.2,87
2,80.68,88
2,81.17,89
2,80.92,90
2,80.66,91
2,80.41,92
2,80.15,93
2,80.64,94
2,80.39,95
2,80.13,96
2,79.88,97
2,79.62,98
2,80.11,99
2,79.85,100
2,80.34,101
2,80.09,102
2,79.83,103
2,79.58,104
2,80.07,105
2,79.81,106
2,79.56,107
2,79.3,108
2,79.05,109
2,78.79,110
2,78.54,111
2,78.28,112
2,78.77,113
2,78.51,114
2,78.26,115
2,78.0,116
2,77.75,117
2,77.49,118
2,77.24,119
2,76.98,120
2,76.73,121
2,76.47,122
2,76.96,123
2,76.71,124
2,76.45,125
2,76.2,126
2,75.94,127
2,75.69,128
2,75.43,129
2,75.18,130
2,75.67,131
2,75.41,132
2,75.16,133
2,74.9,134
2,75.39,135
2,75.88,136
2,75.62,137
2,75.37,138
2,75.86,139
2,75.6,140
2,76.09,141
2,75.83,142
2,75.58,143
2,75.32,144
2,75.81,145
2,75.56,146
2,75.3,147
2,75.05,148
2,74.79,149
2,75.28,150
2,75.03,151
2,74.77,152
2,74.52,153
2,75.0,154
2,74.75,155
2,74.49,156
2,74.24,157
2,73.98,158
2,73.73,159
2,73.47,160
2,73.22,161
2,72.96,162
2,72.71,163
2,72.45,164
2,72.94,165
2,72.69,166
2,72.43,167
2,72.18,168
2,71.92,169
2,72.41,170
2,72.16,171
2,71.9,172
2,72.39,173
2,72.13,174
2,71.88,175
2,71.62,176
2,71.37,177
2,71.11,178
2,70.86,179
2,70.6,180
2,70.35,181
2,70.1,182
2,69.84,183
2,69.59,184
2,69.33,185
2,69.82,186
2,69.56,187
2,70.05,188
2,69.8,189
2,70.29,190
2,70.03,191
2,69.78,192
2,70.26,193
2,70.75,194
2,70.5,195
2,70.24,196
2,69.99,197
2,69.73,198
2,70.22,199
2,69.97,200
2,69.71,201
2,69.46,202
2,69.2,203
2,68.95,204
2,68.69,205
2,69.18,206
2,69.67,207
2,69.41,208
2,69.9,209
2,70.39,210
2,70.13,211
2,69.88,212
2,69.62,213
2,69.37,214
2,69.11,215
2,68.86,216
2,69.35,217
2,69.09,218
2,68.84,219
2,68.58,220
2,68.33,221
2,68.07,222
2,68.56,223
2,68.31,224
2,68.05,225
2,67.8,226
2,67.54,227
2,68.03,228
2,67.77,229
2,67.52,230
2,68.01,231
2,67.75,232
2,67.5,233
2,67.24,234
2,66.99,235
2,66.73,236
2,66.48,237
2,66.22,238
2,65.97,239
2,65.71,240
2,65.46,241
2,65.2,242
2,65.69,243
2,65.44,244
2,65.92,245
2,66.41,246
2,66.16,247
2,65.9,248
2,65.65,249
2,65.39,250
2,65.88,251
2,65.63,252
2,65.37,253
2,65.12,254
2,64.86,255
2,64.61,256
2,64.35,257
2,64.84,258
2,65.33,259
2,65.07,260
2,64.82,261
2,64.56,262
2,64.31,263
2,64.05,264
2,63.8,265
2,63.54,266
2,64.03,267
2,63.78,268
2,63.52,269
2,63.27,270
2,63.01,271
2,62.76,272
2,63.24,273
2,62.99,274
2,62.73,275
2,63.22,276
2,62.97,277
2,63.46,278
2,63.2,279
2,62.95,280
2,62.69,281
2,63.18,282
2,62.92,283
2,62.67,284
2,62.41,285
2,62.16,286
2,62.65,287
2,63.14,288
2,63.62,289
2,63.37,290
2,63.11,291
2,62.86,292
2,62.6,293
2,62.35,294
2,62.09,295
2,61.84,296
2,61.58,297
2,61.33,298
2,61.07,299
2,60.82,300
2,61.31,301
2,61.05,302
2,61.54,303
2,61.29,304
2,61.03,305
2,60.78,306
2,60.52,307
2,60.27,308
2,60.01,309
2,60.5,310
2,60.99,311
2,60.73,312
2,60.48,313
2,60.97,314
2,60.71,315
2,60.46,316
2,60.2,317
2,59.95,318
2,59.69,319
2,59.44,320
2,59.92,321
2,60.41,322
2,60.16,323
2,60.65,324
2,60.39,325
2,60.14,326
2,59.88,327
2,59.63,328
2,59.37,329
2,59.86,330
2,59.6,331
2,59.35,332
2,59.09,333
2,58.84,334
2,58.58,335
2,58.33,336
2,58.07,337
2,57.82,338
2,58.31,339
2,58.05,340
2,57.8,341
2,57.54,342
2,57.29,343
2,57.03,344
2,57.52,345
2,57.27,346
2,57.01,347
2,57.5,348
2,57.24,349
2,56.99,350
2,57.48,351
2,57.22,352
2,56.97,353
2,57.46,354
2,57.2,355
2,56.95,356
2,57.43,357
2,57.18,358
2,57.67,359
2,58.16,360
2,57.9,361
2,58.39,362
2,58.13,363
2,57.88,364
2,57.62,365
2,57.37,366
2,57.11,367
2,56.86,368
2,56.6,369
2,57.09,370
2,57.58,371
2,57.33,372
2,57.81,373
2,58.3,374
2,58.79,375
2,59.28,376
2,59.02,377
2,58.77,378
2,58.75,379
2,58.74,380
2,58.95,381
2,59.17,382
2,59.39,383
2,59.37,384
2,59.35,385
2,59.34,386
2,59.32,387
2,59.54,388
2,59.52,389
2,59.74,390
2,59.95,391
2,59.94,392
2,59.92,393
2,59.91,394
2,59.89,395
2,59.87,396
2,59.86,397
2,59.84,398
2,59.83,399
2,59.81,400
2,59.79,401
2,59.78,402
2,59.76,403
2,59.98,404
2,60.19,405
2,60.41,406
2,60.39,407
2,60.61,408
2,60.83,409
2,61.04,410
2,61.26,411
2,61.24,412
2,61.46,413
2,61.67,414
2,61.66,415
2,61.64,416
2,61.86,417
2,61.84,418
2,62.06,419
2,62.04,420
2,62.03,421
2,62.24,422
2,62.23,423
2,62.21,424
2,62.19,425
2,62.41,426
2,62.63,427
2,62.61,428
2,62.83,429
2,62.81,430
2,63.03,431
2,63.01,432
2,62.99,433
2,62.98,434
2,63.19,435
2,63.18,436
2,63.39,437
2,63.38,438
2,63.59,439
2,63.81,440
2,63.79,441
2,63.78,442
2,63.76,443
2,63.74,444
2,63.96,445
2,63.94,446
2,63.93,447
2,63.91,448
2,64.13,449
2,64.11,450
2,64.1,451
2,64.31,452
2,64.53,453
2,64.51,454
2,64.5,455
2,64.48,456
2,64.46,457
2,64.68,458
2,64.66,459
2,64.65,460
2,64.63,461
2,64.62,462
2,64.83,463
2,64.82,464
2,64.8,465
2,64.78,466
2,64.77,467
2,64.75,468
2,64.97,469
2,65.18,470
2,65.4,471
2,65.38,472
2,65.37,473
2,65.58,474
2,65.57,475
2,65.55,476
2,65.54,477
2,65.75,478
2,65.97,479
2,65.95,480
2,66.17,481
2,66.15,482
2,66.14,483
2,66.35,484
2,66.34,485
2,66.32,486
2,66.3,487
2,66.29,488
2,66.27,489
2,66.26,490
2,66.24,491
2,66.46,492
2,66.44,493
2,66.42,494
2,66.64,495
2,66.62,496
2,66.61,497
2,66.59,498
2,66.58,499
2,66.56,500
2,66.54,501
2,66.53,502
2,66.51,503
2,66.5,504
2,66.71,505
2,66.7,506
2,66.91,507
2,67.13,508
2,67.34,509
2,67.33,510
2,67.31,511
2,67.3,512
2,67.28,513
2,67.5,514
2,67.48,515
2,67.7,516
2,67.68,517
2,67.66,518
2,67.65,519
2,67.63,520
2,67.61,521
2,67.6,522
2,67.81,523
2,68.03,524
2,68.01,525
2,68.0,526
2,67.98,527
2,67.97,528
2,67.95,529
2,67.93,530
2,67.92,531
2,67.9,532
2,67.89,533
2,67.87,534
2,67.85,535
2,68.07,536
2,68.05,537
2,68.04,538
2,68.02,539
2,68.24,540
2,68.22,541
2,68.21,542
2,68.42,543
2,68.41,544
2,68.39,545
2,68.61,546
2,68.59,547
2,68.57,548
2,68.79,549
2,69.01,550
2,68.99,551
2,68.97,552
2,68.96,553
2,69.17,554
2,69.16,555
2,69.14,556
2,69.13,557
2,69.34,558
2,69.56,559
2,69.54,560
2,69.53,561
2,69.74,562
2,69.73,563
2,69.71,564
2,69.69,565
2,69.68,566
2,69.66,567
2,69.88,568
2,69.86,569
2,69.85,570
2,69.83,571
2,69.81,572
2,69.8,573
2,70.01,574
2,70.0,575
2,69.98,576
2,69.97,577
2,69.95,578
2,69.93,579
2,69.92,580
2,69.9,581
2,69.88,582
2,70.1,583
2,70.32,584
2,70.53,585
2,70.52,586
2,70.5,587
2,70.48,588
2,70.47,589
2,70.45,590
2,70.44,591
2,70.42,592
2,70.64,593
2,70.85,594
2,70.84,595
2,70.82,596
2,70.8,597
2,71.02,598
2,71.0,599
2,70.99,600
2,70.97,601
2,70.96,602
2,70.94,603
2,70.92,604
2,70.91,605
2,70.89,606
2,70.88,607
2,70.86,608
2,70.84,609
2,70.83,610
2,71.04,611
2,71.03,612
2,71.01,613
2,71.0,614
2,71.21,615
2,71.2,616
2,71.18,617
2,71.16,618
2,71.15,619
2,71.13,620
2,71.12,621
2,71.33,622
2,71.55,623
2,71.76,624
2,71.75,625
2,71.96,626
2,71.95,627
2,71.93,628
2,72.15,629
2,72.36,630
2,72.35,631
2,72.33,632
2,72.32,633
2,72.3,634
2,72.52,635
2,72.5,636
2,72.72,637
2,72.7,638
2,72.68,639
2,72.67,640
2,72.88,641
2,72.87,642
2,72.85,643
2,73.07,644
2,73.28,645
2,73.27,646
2,73.25,647
2,73.23,648
2,73.45,649
2,73.67,650
2,73.65,651
2,73.63,652
2,73.62,653
2,73.6,654
2,73.82,655
2,74.03,656
2,74.02,657
2,74.23,658
2,74.22,659
2,74.16,660
2,74.21,661
2,74.15,662
2,74.16,663
2,74.18,664
2,74.13,665
2,74.08,666
2,74.09,667
2,74.11,668
2,74.13,669
2,74.16,670
2,74.16,671
2,74.12,672
2,74.06,673
2,74.09,674
2,74.07,675
2,74.08,676
2,74.01,677
2,74.01,678
2,74.04,679
2,74.06,680
2,74.08,681
2,74.15,682
2,74.19,683
2,74.23,684
2,74.25,685
2,74.19,686
2,74.2,687
2,74.19,688
2,74.23,689
2,74.17,690
2,74.12,691
2,74.06,692
2,74.0,693
2,73.94,694
2,74.01,695
2,73.99,696
2,73.92,697
2,73.97,698
2,73.96,699
2,73.98,700
2,74.04,701
2,74.0,702
2,73.93,703
2,73.98,704
2,74.01,705
2,74.01,706
2,73.97,707
2,73.93,708
2,73.86,709
2,73.88,710
2,73.93,711
2,73.87,712
2,73.89,713
2,73.91,714
2,73.97,715
2,74.01,716
2,74.03,717
2,73.97,718
2,74.02,719
2,73.95,720
2,74.02,721
2,74.04,722
2,74.06,723
2,74.08,724
2,74.11,725
2,74.07,726
2,74.08,727
2,74.14,728
2,74.18,729
2,74.13,730
2,74.09,731
2,74.11,732
2,74.13,733
2,74.2,734
2,74.22,735
2,74.15,736
2,74.1,737
2,74.03,738
2,73.98,739
2,73.96,740
2,73.96,741
2,74.03,742
2,74.04,743
2,74.02,744
2,73.95,745
2,73.98,746
2,73.95,747
2,73.89,748
2,73.91,749
2,73.95,750
2,73.97,751
2,73.95,752
2,73.98,753
2,73.93,754
2,73.88,755
2,73.86,756
2,73.85,757
2,73.8,758
2,73.84,759
2,73.86,760
2,73.85,761
2,73.81,762
2,73.86,763
2,73.86,764
2,73.79,765
2,73.85,766
2,73.83,767
2,73.9,768
2,73.92,769
2,73.88,770
2,73.93,771
2,73.99,772
2,73.99,773
2,74.03,774
2,74.04,775
2,74.03,776
2,74.02,777
2,74.08,778
2,74.03,779
2,74.06,780
2,74.08,781
2,74.05,782
2,73.99,783
2,74.01,784
2,74.07,785
2,74.07,786
2,74.14,787
2,74.21,788
2,74.21,789
2,74.21,790
2,74.23,791
2,74.19,792
2,74.18,793
2,74.14,794
2,74.1,795
2,74.13,796
2,74.07,797
2,74.11,798
2,74.06,799
2,73.99,800
2,73.99,801
2,74.0,802
2,73.98,803
2,73.97,804
2,73.93,805
2,73.91,806
2,73.94,807
2,73.92,808
2,73.88,809
2,73.84,810
2,73.84,811
2,73.85,812
2,73.9,813
2,73.9,814
2,73.83,815
2,73.78,816
2,73.78,817
2,73.84,818
2,73.86,819
2,73.8,820
2,73.76,821
2,73.82,822
2,73.76,823
2,73.77,824
2,73.75,825
2,73.72,826
2,73.72,827
2,73.65,828
2,73.58,829
2,73.65,830
2,73.64,831
2,73.7,832
2,73.67,833
2,73.65,834
2,73.72,835
2,73.67,836
2,73.66,837
2,73.73,838
2,73.75,839
2,73.79,840
2,73.74,841
2,73.75,842
2,73.8,843
2,73.75,844
2,73.8,845
2,73.78,846
2,73.79,847
2,73.85,848
2,73.86,849
2,73.84,850
2,73.86,851
2,73.81,852
2,73.78,853
2,73.8,854
2,73.83,855
2,73.81,856
2,73.84,857
2,73.83,858
2,73.85,859
2,73.84,860
2,73.88,861
2,73.89,862
2,73.89,863
2,73.88,864
2,73.95,865
2,73.99,866
2,74.01,867
2,73.99,868
2,73.92,869
2,73.86,870
2,73.82,871
2,73.77,872
2,73.75,873
2,73.71,874
2,73.74,875
2,73.69,876
2,73.67,877
2,73.63,878
2,73.65,879
2,73.59,880
2,73.57,881
2,73.64,882
2,73.58,883
2,73.57,884
2,73.51,885
2,73.51,886
2,73.55,887
2,73.59,888
2,73.58,889
2,73.61,890
2,73.6,891
2,73.66,892
2,73.69,893
2,73.73,894
2,73.75,895
2,73.69,896
2,73.63,897
2,73.65,898
2,73.66,899
2,73.66,900
2,73.71,901
2,73.64,902
2,73.66,903
2,73.72,904
2,73.79,905
2,73.76,906
2,73.8,907
2,73.79,908
2,73.8,909
2,73.78,910
2,73.72,911
2,73.72,912
2,73.76,913
2,73.76,914
2,73.75,915
2,73.74,916
2,73.67,917
2,73.69,918
2,73.62,919
2,73.61,920
2,73.68,921
2,73.67,922
2,73.74,923
2,73.79,924
2,73.79,925
2,73.86,926
2,73.86,927
2,73.81,928
2,73.78,929
2,73.84,930
2,73.79,931
2,73.8,932
2,73.77,933
2,73.79,934
2,73.82,935
2,73.88,936
2,73.89,937
2,73.89,938
2,73.94,939
2,73.97,940
2,73.94,941
2,73.93,942
2,73.86,943
2,73.82,944
2,73.88,945
2,73.95,946
2,73.9,947
2,73.95,948
2,73.93,949
2,73.99,950
2,74.03,951
2,74.02,952
2,74.03,953
2,74.09,954
2,74.07,955
2,74.09,956
2,74.16,957
2,74.15,958
2,74.2,959
2,74.21,960
2,74.17,961
2,74.19,962
2,74.24,963
2,74.22,964
2,74.19,965
2,74.26,966
2,74.22,967
2,74.17,968
2,74.19,969
2,74.2,970
2,74.17,971
2,74.21,972
2,74.18,973
2,74.17,974
2,74.23,975
2,74.29,976
2,74.31,977
2,74.38,978
2,74.4,979
2,74.46,980
2,74.49,981
2,74.46,982
2,74.49,983
2,74.49,984
2,74.42,985
2,74.38,986
2,74.37,987
2,74.43,988
2,74.38,989
2,74.34,990
2,74.36,991
2,74.29,992
2,74.23,993
2,74.23,994
2,74.21,995
2,74.21,996
2,74.15,997
2,74.12,998
2,74.19,999
2,74.16,1000
2,74.15,1001
2,74.17,1002
2,74.19,1003
2,74.24,1004
2,74.19,1005
2,74.15,1006
2,74.17,1007
2,74.17,1008
2,74.15,1009
2,74.19,1010
2,74.21,1011
2,74.21,1012
2,74.19,1013
2,74.17,1014
2,74.1,1015
2,74.07,1016
2,74.02,1017
2,73.97,1018
2,73.96,1019
2,73.97,1020
2,74.02,1021
2,74.06,1022
2,74.01,1023
2,73.96,1024
2,73.97,1025
2,74.03,1026
2,73.97,1027
2,73.93,1028
2,73.99,1029
2,74.02,1030
2,74.03,1031
2,74.07,1032
2,74.09,1033
2,74.08,1034
2,74.12,1035
2,74.08,1036
2,74.11,1037
2,74.18,1038
2,74.15,1039
2,74.08,1040
2,74.06,1041
2,74.12,1042
2,74.17,1043
2,74.14,1044
2,74.08,1045
2,74.11,1046
2,74.1,1047
2,74.05,1048
2,74.01,1049
2,74.02,1050
2,73.95,1051
2,73.98,1052
2,73.97,1053
2,73.9,1054
2,73.89,1055
2,73.83,1056
2,73.89,1057
2,73.91,1058
2,73.93,1059
2,73.96,1060
2,73.9,1061
2,73.87,1062
2,73.94,1063
2,73.98,1064
2,73.97,1065
2,73.91,1066
2,73.88,1067
2,73.9,1068
2,73.86,1069
2,73.8,1070
2,73.87,1071
2,73.81,1072
2,73.76,1073
2,73.76,1074
2,73.74,1075
2,73.79,1076
2,73.98,1077
2,73.93,1078
2,74.11,1079
2,74.29,1080
2,74.47,1081
2,74.42,1082
2,74.38,1083
2,74.33,1084
2,74.28,1085
2,74.46,1086
2,74.64,1087
2,74.59,1088
2,74.78,1089
2,74.73,1090
2,74.68,1091
2,74.63,1092
2,74.58,1093
2,74.53,1094
2,74.71,1095
2,74.89,1096
2,75.08,1097
2,75.26,1098
2,75.44,1099
2,75.39,1100
2,75.58,1101
2,75.76,1102
2,75.71,1103
2,75.66,1104
2,75.84,1105
2,76.02,1106
2,75.98,1107
2,75.93,1108
2,76.11,1109
2,76.06,1110
2,76.01,1111
2,75.96,1112
2,76.14,1113
2,76.09,1114
2,76.04,1115
2,76.23,1116
2,76.18,1117
2,76.13,1118
2,76.08,1119
2,76.03,1120
2,76.21,1121
2,76.4,1122
2,76.35,1123
2,76.3,1124
2,76.48,1125
2,76.43,1126
2,76.38,1127
2,76.33,1128
2,76.28,1129
2,76.46,1130
2,76.42,1131
2,76.6,1132
2,76.78,1133
2,76.73,1134
2,76.91,1135
2,76.86,1136
2,77.05,1137
2,77.23,1138
2,77.18,1139
2,77.13,1140
2,77.08,1141
2,77.03,1142
2,76.98,1143
2,76.93,1144
2,77.12,1145
2,77.07,1146
2,77.02,1147
2,77.2,1148
2,77.38,1149
2,77.33,1150
2,77.29,1151
2,77.24,1152
2,77.19,1153
2,77.37,1154
2,77.32,1155
2,77.27,1156
2,77.22,1157
2,77.17,1158
2,77.35,1159
2,77.31,1160
2,77.49,1161
2,77.67,1162
2,77.62,1163
2,77.57,1164
2,77.52,1165
2,77.47,1166
2,77.42,1167
2,77.37,1168
2,77.56,1169
2,77.51,1170
2,77.46,1171
2,77.41,1172
2,77.36,1173
2,77.54,1174
2,77.49,1175
2,77.44,1176
2,77.63,1177
2,77.58,1178
2,77.53,1179
2,77.71,1180
2,77.66,1181
2,77.61,1182
2,77.56,1183
2,77.75,1184
2,77.93,1185
2,78.11,1186
2,78.06,1187
2,78.01,1188
2,77.96,1189
2,77.91,1190
2,77.86,1191
2,77.81,1192
2,77.77,1193
2,77.72,1194
2,77.67,1195
2,77.62,1196
2,77.8,1197
2,77.75,1198
2,77.93,1199
2,77.88,1200
2,77.83,1201
2,77.79,1202
2,77.97,1203
2,77.92,1204
2,77.87,1205
2,78.05,1206
2,78.0,1207
2,77.95,1208
2,78.14,1209
2,78.32,1210
2,78.5,1211
2,78.45,1212
2,78.4,1213
2,78.59,1214
2,78.54,1215
2,78.72,1216
2,78.9,1217
2,78.85,1218
2,79.03,1219
2,78.99,1220
2,78.94,1221
2,78.89,1222
2,78.84,1223
2,79.02,1224
2,78.97,1225
2,79.15,1226
2,79.34,1227
2,79.29,1228
2,79.24,1229
2,79.19,1230
2,79.37,1231
2,79.55,1232
2,79.74,1233
2,79.69,1234
2,79.64,1235
2,79.59,1236
2,79.54,1237
2,79.72,1238
2,79.67,1239
2,79.62,1240
2,79.81,1241
2,79.99,1242
2,79.94,1243
2,79.89,1244
2,79.84,1245
2,79.79,1246
2,79.74,1247
2,79.69,1248
2,79.87,1249
2,80.06,1250
2,80.01,1251
2,79.96,1252
2,79.91,1253
2,79.86,1254
2,79.81,1255
2,79.76,1256
2,79.94,1257
2,79.9,1258
2,80.08,1259
2,80.03,1260
2,79.98,1261
2,79.93,1262
2,79.88,1263
2,79.83,1264
2,79.78,1265
2,79.96,1266
2,79.92,1267
2,79.87,1268
2,79.82,1269
2,79.77,1270
2,79.72,1271
2,79.67,1272
2,79.62,1273
2,79.8,1274
2,79.75,1275
2,79.94,1276
2,79.89,1277
2,80.07,1278
2,80.02,1279
2,80.2,1280
2,80.15,1281
2,80.1,1282
2,80.05,1283
2,80.0,1284
2,80.19,1285
2,80.14,1286
2,80.09,1287
2,80.04,1288
2,80.22,1289
2,80.17,1290
2,80.36,1291
2,80.31,1292
2,80.49,1293
2,80.44,1294
2,80.39,1295
2,80.34,1296
2,80.52,1297
2,80.47,1298
2,80.42,1299
2,80.38,1300
2,80.33,1301
2,80.28,1302
2,80.46,1303
2,80.64,1304
2,80.59,1305
2,80.54,1306
2,80.49,1307
2,80.44,1308
2,80.63,1309
2,80.58,1310
2,80.76,1311
2,80.71,1312
2,80.66,1313
2,80.61,1314
2,80.56,1315
2,80.51,1316
2,80.46,1317
2,80.65,1318
2,80.6,1319
2,80.78,1320
2,80.96,1321
2,81.15,1322
2,81.1,1323
2,81.05,1324
2,81.0,1325
2,80.95,1326
2,81.13,1327
2,81.08,1328
2,81.03,1329
2,80.98,1330
2,80.93,1331
2,81.12,1332
2,81.07,1333
2,81.25,1334
2,81.2,1335
2,81.15,1336
2,81.1,1337
2,81.05,1338
2,81.0,1339
2,80.95,1340
2,80.91,1341
2,80.86,1342
2,80.81,1343
2,80.76,1344
2,80.71,1345
2,80.66,1346
2,80.61,1347
2,80.56,1348
2,80.51,1349
2,80.69,1350
2,80.64,1351
2,80.83,1352
2,80.78,1353
2,80.73,1354
2,80.91,1355
2,80.86,1356
2,80.81,1357
2,80.76,1358
2,80.71,1359
2,80.66,1360
2,80.85,1361
2,80.8,1362
2,80.98,1363
2,81.16,1364
2,81.11,1365
2,81.06,1366
2,81.25,1367
2,81.2,1368
2,81.15,1369
2,81.33,1370
2,81.28,1371
2,81.23,1372
2,81.18,1373
2,81.13,1374
2,81.08,1375
